FiscalYear,School Entity ID,SchoolName,subject_norm,Number Tested,Percent Passing
2025,1002231,MIT STEM2 Online High School,ELA,*,*
2025,1002231,MIT STEM2 Online High School,Math,*,*
2025,5167,Fountain Hills High School,ELA,80,47
2025,5167,Fountain Hills High School,Math,81,54
2025,90932,Fountain Hills Virtual Academy,ELA,11,*
2025,90932,Fountain Hills Virtual Academy,Math,12,*
2025,1000980,Freedom Prep Academy - Mesa,ELA,47,*
2025,1000980,Freedom Prep Academy - Mesa,Math,49,*
2025,79022,Student Choice High School,ELA,235,*
2025,79022,Student Choice High School,Math,244,*
2025,90737,Student Choice High School,ELA,36,*
2025,90737,Student Choice High School,Math,36,*
2025,1002106,Student Choice High School - Maricopa,ELA,18,*
2025,1002106,Student Choice High School - Maricopa,Math,18,*
2025,1002107,Student Choice High School - Yuma,ELA,88,*
2025,1002107,Student Choice High School - Yuma,Math,92,*
2025,5504,Genesis Academy,ELA,*,*
2025,5504,Genesis Academy,Math,*,*
2025,5019,Gila Bend High School,ELA,29,*
2025,5019,Gila Bend High School,Math,31,*
2025,5039,Gilbert High School,ELA,505,51
2025,5039,Gilbert High School,Math,524,45
2025,5040,Highland High School,ELA,*,59
2025,5040,Highland High School,Math,*,53
2025,5041,Canyon Valley High School,ELA,79,*
2025,5041,Canyon Valley High School,Math,83,*
2025,6007,Mesquite High School,ELA,*,40
2025,6007,Mesquite High School,Math,*,36
2025,79823,Desert Ridge High,ELA,473,45
2025,79823,Desert Ridge High,Math,483,36
2025,89606,Gilbert Classical Academy 7-12,ELA,84,*
2025,89606,Gilbert Classical Academy 7-12,Math,84,95
2025,90124,Campo Verde High School,ELA,*,63
2025,90124,Campo Verde High School,Math,*,58
2025,89830,Great Hearts Academies - Glendale Prep,ELA,65,89
2025,89830,Great Hearts Academies - Glendale Prep,Math,65,82
2025,5426,Glendale High School,ELA,349,33
2025,5426,Glendale High School,Math,352,24
2025,5427,Sunnyslope High School,ELA,557,60
2025,5427,Sunnyslope High School,Math,563,51
2025,5428,Washington High School,ELA,362,39
2025,5428,Washington High School,Math,363,36
2025,5429,Cortez High School,ELA,253,35
2025,5429,Cortez High School,Math,258,25
2025,5430,Moon Valley High School,ELA,322,44
2025,5430,Moon Valley High School,Math,326,32
2025,5431,Apollo High School,ELA,533,41
2025,5431,Apollo High School,Math,537,29
2025,5432,Thunderbird High School,ELA,336,54
2025,5432,Thunderbird High School,Math,336,42
2025,5433,Greenway High School,ELA,334,54
2025,5433,Greenway High School,Math,336,44
2025,5434,Independence High School,ELA,439,48
2025,5434,Independence High School,Math,440,33
2025,5435,Glendale Union High School District Online Learning Academy,ELA,113,*
2025,5435,Glendale Union High School District Online Learning Academy,Math,113,*
2025,794564,Glendale Union Online,ELA,83,15
2025,794564,Glendale Union Online,Math,84,*
2025,1001348,Northern Academy,ELA,*,*
2025,1001348,Northern Academy,Math,*,*
2025,92522,Heritage Academy Gateway,ELA,114,70
2025,92522,Heritage Academy Gateway,Math,114,66
2025,92521,Heritage Academy Laveen,ELA,101,64
2025,92521,Heritage Academy Laveen,Math,101,43
2025,1002105,Heritage Academy Pointe,ELA,19,*
2025,1002105,Heritage Academy Pointe,Math,20,*
2025,5509,Heritage Academy,ELA,98,89
2025,5509,Heritage Academy,Math,99,67
2025,703390,Highland Prep,ELA,112,44
2025,703390,Highland Prep,Math,112,43
2025,79374,Higley High School,ELA,479,59
2025,79374,Higley High School,Math,491,57
2025,89581,Williams Field High School,ELA,525,62
2025,89581,Williams Field High School,Math,529,52
2025,1001176,Higley Virtual Academy,ELA,71,50
2025,1001176,Higley Virtual Academy,Math,72,44
2025,78809,Horizon Honors Secondary School,ELA,90,77
2025,78809,Horizon Honors Secondary School,Math,90,67
2025,79042,International Commerce High School - Tempe,ELA,92,*
2025,79042,International Commerce High School - Tempe,Math,96,*
2025,81181,Humanities and Sciences Academy Arizona,ELA,*,*
2025,81181,Humanities and Sciences Academy Arizona,Math,*,*
2025,1001879,International Commerce High School MCG,ELA,*,*
2025,1001879,International Commerce High School MCG,Math,*,*
2025,90035,Imagine Prep Coolidge,ELA,43,*
2025,90035,Imagine Prep Coolidge,Math,43,*
2025,89789,Imagine Prep Superstition,ELA,47,47
2025,89789,Imagine Prep Superstition,Math,47,32
2025,89791,Imagine Prep Surprise,ELA,54,36
2025,89791,Imagine Prep Surprise,Math,54,22
2025,10746,Intelli-School - Paradise Valley,ELA,19,*
2025,10746,Intelli-School - Paradise Valley,Math,20,*
2025,1001763,IntelliSchool Online,ELA,*,*
2025,1001763,IntelliSchool Online,Math,*,*
2025,88232,International Commerce High School - Phoenix,ELA,52,*
2025,88232,International Commerce High School - Phoenix,Math,53,*
2025,79113,James Madison Preparatory School,ELA,19,79
2025,79113,James Madison Preparatory School,Math,20,55
2025,79476,Crown Point High School,ELA,12,*
2025,79476,Crown Point High School,Math,12,*
2025,78899,Kaizen Education Foundation dba El Dorado High School,ELA,55,*
2025,78899,Kaizen Education Foundation dba El Dorado High School,Math,61,*
2025,92246,Glenview College Preparatory High School,ELA,109,47
2025,92246,Glenview College Preparatory High School,Math,109,34
2025,10748,Kaizen Education Foundation dba Maya High School,ELA,71,*
2025,10748,Kaizen Education Foundation dba Maya High School,Math,79,*
2025,91158,Mission Heights Preparatory High School,ELA,131,51
2025,91158,Mission Heights Preparatory High School,Math,132,29
2025,1001670,Leona Connected High School,ELA,63,*
2025,1001670,Leona Connected High School,Math,68,*
2025,10749,Kaizen Education Foundation dba Summit High School,ELA,44,*
2025,10749,Kaizen Education Foundation dba Summit High School,Math,45,*
2025,6349,Kaizen Education Foundation dba Quest High School,ELA,31,*
2025,6349,Kaizen Education Foundation dba Quest High School,Math,31,*
2025,79111,Valley Preparatory Academy,ELA,*,*
2025,79111,Valley Preparatory Academy,Math,*,*
2025,87416,Leading Edge Academy Gilbert Early College,ELA,54,24
2025,87416,Leading Edge Academy Gilbert Early College,Math,54,22
2025,91597,Leading Edge Academy Online,ELA,*,*
2025,91597,Leading Edge Academy Online,Math,*,*
2025,87350,East Valley High School,ELA,46,*
2025,87350,East Valley High School,Math,48,*
2025,92732,Great Hearts Academies - Lincoln Prep,ELA,26,65
2025,92732,Great Hearts Academies - Lincoln Prep,Math,27,63
2025,81175,Phoenix College Preparatory Academy,ELA,61,54
2025,81175,Phoenix College Preparatory Academy,Math,61,38
2025,92605,Madison Highland Prep,ELA,100,40
2025,92605,Madison Highland Prep,Math,101,47
2025,1001524,Highland Prep West,ELA,138,38
2025,1001524,Highland Prep West,Math,138,38
2025,5480,Gateway Early College High School,ELA,82,39
2025,5480,Gateway Early College High School,Math,82,17
2025,6822,Maricopa County Juvenile Detention Center,ELA,*,*
2025,6822,Maricopa County Juvenile Detention Center,Math,18,*
2025,969999,Hope College and Career Readiness Academy,ELA,14,*
2025,969999,Hope College and Career Readiness Academy,Math,16,*
2025,91781,Great Hearts Academies - Maryvale Prep,ELA,41,*
2025,91781,Great Hearts Academies - Maryvale Prep,Math,41,29
2025,4966,Riverview High School,ELA,*,*
2025,4966,Riverview High School,Math,*,*
2025,4980,Mesa High School,ELA,697,31
2025,4980,Mesa High School,Math,750,21
2025,4981,Westwood High School,ELA,677,26
2025,4981,Westwood High School,Math,736,17
2025,4982,Mountain View High School,ELA,659,53
2025,4982,Mountain View High School,Math,679,43
2025,4983,Dobson High School,ELA,480,31
2025,4983,Dobson High School,Math,505,23
2025,4984,Red Mountain High School,ELA,774,51
2025,4984,Red Mountain High School,Math,826,40
2025,78917,Skyline High School,ELA,429,29
2025,78917,Skyline High School,Math,456,19
2025,78930,Mesa Digital Learning Program,ELA,77,49
2025,78930,Mesa Digital Learning Program,Math,80,28
2025,78932,East Valley Academy,ELA,95,*
2025,78932,East Valley Academy,Math,105,*
2025,78933,Superstition High School,ELA,*,*
2025,78933,Superstition High School,Math,*,*
2025,10847,Metropolitan Arts Institute,ELA,49,31
2025,10847,Metropolitan Arts Institute,Math,49,*
2025,1000059,Nadaburg Online Virtual Academy,ELA,*,*
2025,1000059,Nadaburg Online Virtual Academy,Math,*,*
2025,1001155,Mountainside High School,ELA,80,40
2025,1001155,Mountainside High School,Math,82,22
2025,5482,New School for the Arts,ELA,47,68
2025,5482,New School for the Arts,Math,47,51
2025,91422,Great Hearts Academies - North Phoenix Prep,ELA,57,60
2025,91422,Great Hearts Academies - North Phoenix Prep,Math,57,58
2025,79702,Arizona Preparatory Academy,ELA,92,*
2025,79702,Arizona Preparatory Academy,Math,95,*
2025,5493,Ombudsman - Charter East,ELA,42,*
2025,5493,Ombudsman - Charter East,Math,45,*
2025,10737,Ombudsman - Charter West,ELA,33,*
2025,10737,Ombudsman - Charter West,Math,39,*
2025,78814,Ombudsman - Charter Metro,ELA,42,*
2025,78814,Ombudsman - Charter Metro,Math,49,*
2025,79174,Ombudsman - Charter Northeast,ELA,21,*
2025,79174,Ombudsman - Charter Northeast,Math,23,*
2025,80026,Ombudsman - Charter Northwest,ELA,43,*
2025,80026,Ombudsman - Charter Northwest,Math,53,*
2025,89440,Ombudsman Hiaki Charter,ELA,23,*
2025,89440,Ombudsman Hiaki Charter,Math,28,*
2025,89827,Ombudsman - Charter Valencia,ELA,35,*
2025,89827,Ombudsman - Charter Valencia,Math,40,*
2025,1001731,Ombudsman Online Academy,ELA,59,*
2025,1001731,Ombudsman Online Academy,Math,62,*
2025,5530,Intelli-School - Metro Center,ELA,*,*
2025,5530,Intelli-School - Metro Center,Math,*,*
2025,90208,Intelli-School Glendale,ELA,12,*
2025,90208,Intelli-School Glendale,Math,12,*
2025,1001762,PAS Charter Online,ELA,*,*
2025,1001762,PAS Charter Online,Math,*,*
2025,79579,Pan-American Charter School,ELA,62,24
2025,79579,Pan-American Charter School,Math,62,*
2025,5071,Roadrunner School,ELA,*,*
2025,5071,Roadrunner School,Math,*,*
2025,5105,Paradise Valley High School,ELA,*,52
2025,5105,Paradise Valley High School,Math,*,48
2025,5106,Horizon High School,ELA,396,70
2025,5106,Horizon High School,Math,404,55
2025,5107,North Canyon High School,ELA,326,32
2025,5107,North Canyon High School,Math,341,19
2025,5108,Shadow Mountain High School,ELA,*,61
2025,5108,Shadow Mountain High School,Math,*,46
2025,79268,Pinnacle High School,ELA,545,69
2025,79268,Pinnacle High School,Math,551,70
2025,90782,pvONLINE,ELA,35,43
2025,90782,pvONLINE,Math,35,*
2025,92611,Sweetwater Community School,ELA,92,17
2025,92611,Sweetwater Community School,Math,93,*
2025,89828,Paradise Honors High School,ELA,243,65
2025,89828,Paradise Honors High School,Math,245,43
2025,850102,Pathways in Education,ELA,40,*
2025,850102,Pathways in Education,Math,40,*
2025,1002018,Paul Revere Academy,ELA,15,*
2025,1002018,Paul Revere Academy,Math,17,*
2025,5013,Peoria High School,ELA,*,31
2025,5013,Peoria High School,Math,*,21
2025,5014,Cactus High School,ELA,*,40
2025,5014,Cactus High School,Math,*,30
2025,5015,Ironwood High School,ELA,*,45
2025,5015,Ironwood High School,Math,*,34
2025,5016,Centennial High School,ELA,466,51
2025,5016,Centennial High School,Math,472,42
2025,5017,Sunrise Mountain High School,ELA,476,57
2025,5017,Sunrise Mountain High School,Math,487,53
2025,6231,Peoria Flex Academy,ELA,35,*
2025,6231,Peoria Flex Academy,Math,35,*
2025,81207,Peoria eCampus,ELA,27,55
2025,81207,Peoria eCampus,Math,27,*
2025,85835,Raymond S. Kellis,ELA,*,31
2025,85835,Raymond S. Kellis,Math,*,19
2025,87520,Liberty High School,ELA,617,56
2025,87520,Liberty High School,Math,623,44
2025,10814,"Learning Institute, The",ELA,14,*
2025,10814,"Learning Institute, The",Math,15,*
2025,5436,Alhambra High School,ELA,412,10
2025,5436,Alhambra High School,Math,464,8
2025,5437,Trevor Browne High School,ELA,593,15
2025,5437,Trevor Browne High School,Math,637,12
2025,5438,Camelback High School,ELA,479,23
2025,5438,Camelback High School,Math,504,14
2025,5439,Central High School,ELA,369,17
2025,5439,Central High School,Math,384,13
2025,5440,Carl Hayden High School,ELA,458,14
2025,5440,Carl Hayden High School,Math,491,9
2025,5441,Maryvale High School,ELA,531,15
2025,5441,Maryvale High School,Math,554,11
2025,5442,North High School,ELA,391,13
2025,5442,North High School,Math,422,10
2025,5443,South Mountain High School,ELA,511,16
2025,5443,South Mountain High School,Math,544,7
2025,6248,Metro Tech High School,ELA,458,33
2025,6248,Metro Tech High School,Math,467,28
2025,6249,Bostrom Alternative Center,ELA,77,*
2025,6249,Bostrom Alternative Center,Math,91,*
2025,6250,Desiderata Program,ELA,11,*
2025,6250,Desiderata Program,Math,20,*
2025,78847,Cesar Chavez High School,ELA,532,17
2025,78847,Cesar Chavez High School,Math,558,17
2025,79617,Linda Abril Educational Academy,ELA,51,*
2025,79617,Linda Abril Educational Academy,Math,59,*
2025,88407,Phoenix Union Bioscience High School,ELA,87,86
2025,88407,Phoenix Union Bioscience High School,Math,87,70
2025,89571,Betty Fairfax High School,ELA,486,25
2025,89571,Betty Fairfax High School,Math,505,16
2025,89778,Franklin Police and Fire High School,ELA,91,38
2025,89778,Franklin Police and Fire High School,Math,91,18
2025,128903,Phoenix Union-Wilson College Preparatory,ELA,56,20
2025,128903,Phoenix Union-Wilson College Preparatory,Math,56,*
2025,221992,Phoenix Coding Academy,ELA,56,36
2025,221992,Phoenix Coding Academy,Math,56,20
2025,875776,Phoenix Digital Academy,ELA,23,*
2025,875776,Phoenix Digital Academy,Math,23,*
2025,1001158,PXU City,ELA,28,*
2025,1001158,PXU City,Math,28,*
2025,87335,Pillar Academy of Business & Finance,ELA,*,*
2025,87335,Pillar Academy of Business & Finance,Math,*,*
2025,5463,Pinnacle High School - Tempe,ELA,*,*
2025,5463,Pinnacle High School - Tempe,Math,*,*
2025,81180,Pinnacle Online High School,ELA,30,*
2025,81180,Pinnacle Online High School,Math,34,*
2025,79619,Pinnacle Charter High School-Tempe East,ELA,*,*
2025,79619,Pinnacle Charter High School-Tempe East,Math,*,*
2025,289884,Pinnacle Online - WMCB,ELA,*,*
2025,289884,Pinnacle Online - WMCB,Math,*,*
2025,79570,Premier Charter High School,ELA,36,*
2025,79570,Premier Charter High School,Math,36,*
2025,1002031,Premier Prep Online Academy,ELA,47,27
2025,1002031,Premier Prep Online Academy,Math,47,*
2025,5141,Queen Creek High School,ELA,431,61
2025,5141,Queen Creek High School,Math,435,51
2025,92628,Queen Creek Virtual Academy,ELA,83,25
2025,92628,Queen Creek Virtual Academy,Math,90,13
2025,1000117,Eastmark High School,ELA,259,58
2025,1000117,Eastmark High School,Math,261,51
2025,1001882,Crismon High School,ELA,288,51
2025,1001882,Crismon High School,Math,292,46
2025,5467,"Ridgeline Academy, Inc.",ELA,45,51
2025,5467,"Ridgeline Academy, Inc.",Math,45,45
2025,79952,Intelli-School,ELA,17,*
2025,79952,Intelli-School,Math,17,*
2025,1001760,SC Jensen Online,ELA,*,*
2025,1001760,SC Jensen Online,Math,*,*
2025,85819,Tonopah Valley High School,ELA,195,24
2025,85819,Tonopah Valley High School,Math,200,16
2025,90159,Salt River Accelerated Learning Academy,ELA,21,*
2025,90159,Salt River Accelerated Learning Academy,Math,23,*
2025,89799,San Tan Charter School,ELA,61,51
2025,89799,San Tan Charter School,Math,62,35
2025,89757,Great Hearts Academies - Scottsdale Prep,ELA,68,97
2025,89757,Great Hearts Academies - Scottsdale Prep,Math,70,93
2025,5066,Arcadia High School,ELA,369,57
2025,5066,Arcadia High School,Math,376,49
2025,5067,Coronado High School,ELA,170,24
2025,5067,Coronado High School,Math,172,18
2025,5068,Saguaro High School,ELA,309,65
2025,5068,Saguaro High School,Math,311,56
2025,5069,Chaparral High School,ELA,419,70
2025,5069,Chaparral High School,Math,420,63
2025,5070,Desert Mountain High School,ELA,434,77
2025,5070,Desert Mountain High School,Math,436,66
2025,91286,Scottsdale Online Learning,ELA,*,*
2025,91286,Scottsdale Online Learning,Math,*,*
2025,89941,Skyline D5,ELA,25,*
2025,89941,Skyline D5,Math,26,*
2025,79092,Skyline Prep High School,ELA,45,*
2025,79092,Skyline Prep High School,Math,48,*
2025,92044,Southwest Leadership Academy,ELA,28,*
2025,92044,Southwest Leadership Academy,Math,37,*
2025,5549,Tempe Preparatory Academy,ELA,46,87
2025,5549,Tempe Preparatory Academy,Math,46,72
2025,5444,Tempe High School,ELA,355,28
2025,5444,Tempe High School,Math,359,16
2025,5445,Mcclintock High School,ELA,424,54
2025,5445,Mcclintock High School,Math,430,35
2025,5446,Marcos De Niza High School,ELA,356,33
2025,5446,Marcos De Niza High School,Math,363,23
2025,5447,Corona Del Sol High School,ELA,633,67
2025,5447,Corona Del Sol High School,Math,634,59
2025,5448,Mountain Pointe High School,ELA,318,42
2025,5448,Mountain Pointe High School,Math,321,33
2025,5449,Desert Vista High School,ELA,677,71
2025,5449,Desert Vista High School,Math,680,62
2025,87990,TAPBI,ELA,867,43
2025,87990,TAPBI,Math,876,31
2025,91825,Odyssey Institute for Advanced and International Studies,ELA,197,50
2025,91825,Odyssey Institute for Advanced and International Studies,Math,197,32
2025,1001431,Paideia Liberal Arts Academy,ELA,14,*
2025,1001431,Paideia Liberal Arts Academy,Math,16,*
2025,1000047,Think Through Academy,ELA,*,*
2025,1000047,Think Through Academy,Math,*,*
2025,79117,Thrivepoint High School at Union Hills,ELA,25,*
2025,79117,Thrivepoint High School at Union Hills,Math,26,*
2025,81143,ThrivePoint High School at Surprise,ELA,80,*
2025,81143,ThrivePoint High School at Surprise,Math,89,*
2025,90075,ThrivePoint High School at Metro,ELA,39,*
2025,90075,ThrivePoint High School at Metro,Math,41,*
2025,90389,ThrivePoint High School at Grovers,ELA,14,*
2025,90389,ThrivePoint High School at Grovers,Math,14,*
2025,90768,ThrivePoint High School at Buckeye,ELA,27,*
2025,90768,ThrivePoint High School at Buckeye,Math,29,*
2025,90815,ThrivePoint Online High School,ELA,174,20
2025,90815,ThrivePoint Online High School,Math,183,7
2025,91199,ThrivePoint High School at Avondale,ELA,19,*
2025,91199,ThrivePoint High School at Avondale,Math,24,*
2025,5452,Tolleson Union High School,ELA,587,20
2025,5452,Tolleson Union High School,Math,620,17
2025,5453,Westview High School,ELA,399,23
2025,5453,Westview High School,Math,413,14
2025,80051,La Joya Community High School,ELA,550,24
2025,80051,La Joya Community High School,Math,562,23
2025,85810,Copper Canyon High School,ELA,497,20
2025,85810,Copper Canyon High School,Math,514,17
2025,89908,Sierra Linda High School,ELA,444,25
2025,89908,Sierra Linda High School,Math,460,12
2025,90085,West Point High School,ELA,664,28
2025,90085,West Point High School,Math,682,23
2025,90551,University High School,ELA,69,96
2025,90551,University High School,Math,69,87
2025,91156,Great Hearts Academies - Trivium Prep,ELA,77,74
2025,91156,Great Hearts Academies - Trivium Prep,Math,77,70
2025,79958,Desert Marigold School,ELA,*,*
2025,79958,Desert Marigold School,Math,*,*
2025,1000304,Valor Preparatory Academy,ELA,23,52
2025,1000304,Valor Preparatory Academy,Math,24,*
2025,80994,Great Hearts Academies - Veritas Prep,ELA,74,67
2025,80994,Great Hearts Academies - Veritas Prep,Math,74,73
2025,80385,Midtown High School,ELA,*,*
2025,80385,Midtown High School,Math,*,*
2025,92619,Western School of Science and Technology,ELA,81,18
2025,92619,Western School of Science and Technology,Math,82,*
2025,4987,Wickenburg High School,ELA,94,30
2025,4987,Wickenburg High School,Math,101,29
2025,91264,Wickenburg Virtual Academy,ELA,*,*
2025,91264,Wickenburg Virtual Academy,Math,*,*
2025,85541,Academy of Building Industries,ELA,24,*
2025,85541,Academy of Building Industries,Math,24,*
2025,5567,El Capitan Public School,ELA,22,54
2025,5567,El Capitan Public School,Math,22,50
2025,5592,Mohave High School,ELA,248,22
2025,5592,Mohave High School,Math,270,12
2025,5593,River Valley High School,ELA,157,26
2025,5593,River Valley High School,Math,159,20
2025,90858,CRUHSD Academy,ELA,37,*
2025,90858,CRUHSD Academy,Math,37,*
2025,79373,Kingman Academy of Learning - High School,ELA,80,40
2025,79373,Kingman Academy of Learning - High School,Math,81,21
2025,5595,Kingman High School,ELA,172,20
2025,5595,Kingman High School,Math,186,13
2025,91772,Lee Williams High School,ELA,209,38
2025,91772,Lee Williams High School,Math,213,21
2025,1001750,Kingman Online Learning Academy (KOLA) High School,ELA,56,20
2025,1001750,Kingman Online Learning Academy (KOLA) High School,Math,59,*
2025,5565,Lake Havasu High School,ELA,302,51
2025,5565,Lake Havasu High School,Math,311,37
2025,85839,Havasuonline,ELA,136,18
2025,85839,Havasuonline,Math,141,10
2025,85821,Beaver Dam High School,ELA,20,*
2025,85821,Beaver Dam High School,Math,20,*
2025,79510,Mohave Accelerated Learning Center,ELA,65,46
2025,79510,Mohave Accelerated Learning Center,Math,66,39
2025,79287,Music Mountain Jr./Sr. High School,ELA,*,*
2025,79287,Music Mountain Jr./Sr. High School,Math,*,*
2025,78857,Telesis Preparatory Academy,ELA,15,87
2025,78857,Telesis Preparatory Academy,Math,15,*
2025,5648,Blue Ridge High School,ELA,139,35
2025,5648,Blue Ridge High School,Math,142,28
2025,5652,Northern AZ Academy for Career Dev. - Taylor,ELA,*,*
2025,5652,Northern AZ Academy for Career Dev. - Taylor,Math,*,*
2025,5625,Mogollon High School,ELA,46,43
2025,5625,Mogollon High School,Math,46,30
2025,5610,Holbrook High School,ELA,138,25
2025,5610,Holbrook High School,Math,142,15
2025,5606,Joseph City High School,ELA,20,55
2025,5606,Joseph City High School,Math,21,*
2025,5644,Monument Valley High School,ELA,139,11
2025,5644,Monument Valley High School,Math,145,10
2025,7654,Navajo County Instruction for Success (NCIS),ELA,*,*
2025,7654,Navajo County Instruction for Success (NCIS),Math,*,*
2025,5613,Pinon High School,ELA,84,*
2025,5613,Pinon High School,Math,86,*
2025,5653,Shonto Preparatory Technology High School,ELA,21,*
2025,5653,Shonto Preparatory Technology High School,Math,20,*
2025,5632,Show Low High School,ELA,203,46
2025,5632,Show Low High School,Math,205,32
2025,79646,White Mountain Institute,ELA,22,*
2025,79646,White Mountain Institute,Math,25,*
2025,5618,Snowflake High School,ELA,214,58
2025,5618,Snowflake High School,Math,215,51
2025,5637,Alchesay High School,ELA,201,6
2025,5637,Alchesay High School,Math,217,*
2025,5604,Winslow High School,ELA,168,25
2025,5604,Winslow High School,Math,168,22
2025,78898,Academy of Tucson High School,ELA,38,47
2025,78898,Academy of Tucson High School,Math,38,31
2025,6292,Ajo High School,ELA,34,*
2025,6292,Ajo High School,Math,35,*
2025,80996,Alta Vista High School,ELA,117,21
2025,80996,Alta Vista High School,Math,119,17
2025,5808,Canyon Del Oro High School,ELA,395,68
2025,5808,Canyon Del Oro High School,Math,396,63
2025,6055,Amphitheater High School,ELA,213,16
2025,6055,Amphitheater High School,Math,226,9
2025,79378,Ironwood Ridge High School,ELA,366,59
2025,79378,Ironwood Ridge High School,Math,368,46
2025,91755,Amphi Academy Online,ELA,31,38
2025,91755,Amphi Academy Online,Math,31,*
2025,6395,ASDB - Phoenix Day School for the Deaf,ELA,11,*
2025,6395,ASDB - Phoenix Day School for the Deaf,Math,15,*
2025,78941,ASDB - Tucson Campus,ELA,*,*
2025,78941,ASDB - Tucson Campus,Math,*,*
2025,91766,BASIS Tucson North,ELA,56,*
2025,91766,BASIS Tucson North,Math,56,*
2025,5847,Baboquivari High School,ELA,45,*
2025,5847,Baboquivari High School,Math,50,*
2025,90822,Alternative High School (Indian Oasis High School),ELA,*,*
2025,90822,Alternative High School (Indian Oasis High School),Math,11,*
2025,89872,Sky Islands,ELA,*,*
2025,89872,Sky Islands,Math,*,*
2025,85451,City High School,ELA,45,51
2025,85451,City High School,Math,46,*
2025,87412,Envision High School,ELA,18,*
2025,87412,Envision High School,Math,19,*
2025,80033,Toltecali High School,ELA,28,*
2025,80033,Toltecali High School,Math,31,*
2025,81030,Canyon Rose Academy,ELA,59,*
2025,81030,Canyon Rose Academy,Math,62,*
2025,605648,Canyon Rose Academy-East,ELA,18,*
2025,605648,Canyon Rose Academy-East,Math,19,*
2025,5839,Catalina Foothills High School,ELA,450,75
2025,5839,Catalina Foothills High School,Math,451,55
2025,1001672,Colearn Academy Arizona,ELA,*,*
2025,1001672,Colearn Academy Arizona,Math,*,*
2025,79468,Compass High School,ELA,60,20
2025,79468,Compass High School,Math,70,*
2025,79127,Sonoran Science Academy - Tucson,ELA,60,53
2025,79127,Sonoran Science Academy - Tucson,Math,61,49
2025,80974,Sonoran Science Academy - Phoenix,ELA,24,46
2025,80974,Sonoran Science Academy - Phoenix,Math,25,*
2025,79442,Desert Rose Academy Charter School,ELA,22,*
2025,79442,Desert Rose Academy Charter School,Math,24,*
2025,1001926,Desert Sage High School,ELA,16,69
2025,1001926,Desert Sage High School,Math,16,*
2025,78836,Eastpointe High School,ELA,101,*
2025,78836,Eastpointe High School,Math,108,*
2025,5860,Edge High School - Himmel Park,ELA,13,*
2025,5860,Edge High School - Himmel Park,Math,14,*
2025,80928,EDGE High School - Northwest,ELA,15,*
2025,80928,EDGE High School - Northwest,Math,15,*
2025,5791,Flowing Wells High School,ELA,359,37
2025,5791,Flowing Wells High School,Math,364,31
2025,6054,Sentinel Peak High School,ELA,25,*
2025,6054,Sentinel Peak High School,Math,25,*
2025,91832,Flowing Wells Digital Campus,ELA,*,*
2025,91832,Flowing Wells Digital Campus,Math,*,*
2025,5872,Ha:san Preparatory & Leadership School,ELA,11,*
2025,5872,Ha:san Preparatory & Leadership School,Math,11,*
2025,6350,Skyview High School,ELA,45,*
2025,6350,Skyview High School,Math,47,*
2025,5781,Marana High School,ELA,544,38
2025,5781,Marana High School,Math,562,27
2025,5782,Mountain View High School,ELA,429,41
2025,5782,Mountain View High School,Math,433,32
2025,6279,MCAT High School,ELA,48,*
2025,6279,MCAT High School,Math,55,*
2025,87083,Marana Distance Learning,ELA,*,*
2025,87083,Marana Distance Learning,Math,*,*
2025,10885,Mountain Rose Academy,ELA,29,*
2025,10885,Mountain Rose Academy,Math,31,*
2025,79899,Nosotros Academy,ELA,35,*
2025,79899,Nosotros Academy,Math,37,*
2025,1001732,Online School of Arizona,ELA,*,*
2025,1001732,Online School of Arizona,Math,*,*
2025,1001696,Pima County Schools Superintendent's Diploma Program,ELA,412,11
2025,1001696,Pima County Schools Superintendent's Diploma Program,Math,439,5
2025,90907,Arizona Collegiate High School,ELA,23,*
2025,90907,Arizona Collegiate High School,Math,24,*
2025,79960,"Pima Partnership School, The",ELA,26,*
2025,79960,"Pima Partnership School, The",Math,26,*
2025,90998,Pima Rose Academy,ELA,95,*
2025,90998,Pima Rose Academy,Math,114,*
2025,5873,PPEP TEC - Celestino Fernandez Learning Center,ELA,26,*
2025,5873,PPEP TEC - Celestino Fernandez Learning Center,Math,32,*
2025,5876,PPEP TEC - Alice S. Paul Learning Center,ELA,14,*
2025,5876,PPEP TEC - Alice S. Paul Learning Center,Math,21,*
2025,5877,PPEP TEC - Raul H. Castro Learning Center,ELA,19,*
2025,5877,PPEP TEC - Raul H. Castro Learning Center,Math,23,*
2025,5878,PPEP TEC - Cesar Chavez Learning Center,ELA,29,*
2025,5878,PPEP TEC - Cesar Chavez Learning Center,Math,32,*
2025,5879,PPEP TEC - Jose Yepez Learning Center,ELA,18,*
2025,5879,PPEP TEC - Jose Yepez Learning Center,Math,22,*
2025,5880,PPEP TEC - Colin L. Powell Learning Center,ELA,15,*
2025,5880,PPEP TEC - Colin L. Powell Learning Center,Math,15,*
2025,79705,Arizona Virtual Academy,ELA,315,31
2025,79705,Arizona Virtual Academy,Math,322,14
2025,91830,Arizona Insight Academy,ELA,174,18
2025,91830,Arizona Insight Academy,Math,182,*
2025,5865,Presidio School,ELA,13,*
2025,5865,Presidio School,Math,13,*
2025,5843,Sahuarita High School,ELA,277,40
2025,5843,Sahuarita High School,Math,280,30
2025,90824,Walden Grove High School,ELA,257,43
